1,20252026,30,6
0,20252026,9,6
0,20252026,6,13
0,20252026,12,6
1,20252026,12,6
1,20252026,6,18
0,20252026,6,9
0,20252026,6,17
0,20252026,6,1
1,20252026,6,30
0,20252026,6,25
1,20252026,13,6
1,20252026,30,6
0,20252026,6,13
0,20252026,13,6
0,20252026,17,6
1,20252026,18,6
0,20252026,6,30
1,20252026,9,25
1,20252026,17,9
0,20252026,12,9
0,20252026,9,18
0,20252026,18,9
0,20252026,9,17
0,20252026,9,25
1,20252026,1,9
1,20252026,9,1
1,20252026,9,17
1,20252026,9,30
1,20252026,1,9
1,20252026,13,9
0,20252026,30,9
0,20252026,9,12
1,20252026,25,9
0,20252026,9,1
1,20252026,18,9
0,20252026,9,13
1,20252026,25,9
0,20252026,18,1
1,20252026,1,18
0,20252026,1,25
1,20252026,1,17
0,20252026,17,1
0,20252026,12,1
0,20252026,17,1
0,20252026,1,18
0,20252026,30,1
1,20252026,13,1
1,20252026,1,18
1,20252026,18,1
1,20252026,25,1
1,20252026,1,12
1,20252026,1,30
1,20252026,1,13
1,20252026,25,1
0,20252026,1,25
1,20252026,30,12
1,20252026,13,12
1,20252026,12,30
0,20252026,25,12
0,20252026,12,25
1,20252026,12,13
1,20252026,12,13
1,20252026,30,12
1,20252026,12,18
1,20252026,12,17
0,20252026,17,12
0,20252026,18,12
0,20252026,18,17
0,20252026,17,18
0,20252026,18,13
0,20252026,18,17
0,20252026,25,18
0,20252026,18,25
1,20252026,17,18
1,20252026,17,18
0,20252026,18,17
0,20252026,30,18
0,20252026,13,18
0,20252026,18,30
0,20252026,25,18
0,20252026,17,30
0,20252026,17,13
1,20252026,17,25
0,20252026,25,17
1,20252026,17,25
0,20252026,13,17
1,20252026,30,17
0,20252026,30,13
1,20252026,13,30
0,20252026,13,30
0,20252026,30,13
0,20252026,30,13
0,20252026,13,30
1,20252026,13,25
1,20252026,25,13
1,20252026,25,30
1,20252026,30,25
